,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W075139,2026-03-20,M22,5-MED-DMT,5-MED-DMT,Brown,Crystalline,Not Stated,Not Stated,5-MeO-DMT,,53.3861,-2.2599
W075136,2026-03-20,M22,ICP- LSD,ICP- LSD,White,Blotter paper,Not Stated,Not Stated,Unable to identify,,53.3861,-2.2599
W075285,2026-03-25,RG10,magic mushroom tinicure extract,Not Stated,"Colourless, Yellow",Liquid,Oral,"Enhanced Senses, Empathy, Relaxed",Phenylethylamine,,51.48520769230769,-0.8407
W075477,2026-04-07,NG71,DMT,DMT,"Yellow, Yellow",Powder,Smoked,Not Stated,DMT,,52.9536,-1.1505
W075519,2026-04-07,TF9,lsd,Not Stated,"White, Blue",Blotter paper,Not Stated,Not Stated,Lysergic acid diethylamide,,52.85675853658537,-2.425558536585366
W075522,2026-04-07,TF9,2C-b,Not Stated,"Yellow, Black",Tablet,Not Stated,Not Stated,2C-B,,52.85675853658537,-2.425558536585366
W075515,2026-04-08,CB80,LSD,Not Stated,Purple,Not stated,Not Stated,Not Stated,Lysergic acid diethylamide,,52.20595,0.4459611111111111
W075570,2026-04-08,SO51,2c-b,High times 2c-b,Brown,Powder,Not Stated,Not Stated,2C-B,,51.01539047619048,-1.494095238095238
W075512,2026-04-08,CB80,N-N DMT vape juicce,Not Stated,Colourless,Liquid,Not Stated,Not Stated,DMT,,52.20595,0.4459611111111111
W075495,2026-04-09,AL1,magic mushroom yaks,Not Stated,Grey,Plant Matter,Not Stated,Not Stated,Psilocin,,51.75,-0.3333
W075557,2026-04-09,B99,Golden teacher mushroom,Not Stated,Brown,Solid,Not Stated,"Euphoria, Increased Confidence, Increased Energy, Enhanced Senses, Increased Libido, Empathy, Visual Hallucinations, Memory Loss, Confusion","Psilocin, 4-AcO-DMT, Theobromine",,52.4814,-1.8998
W075558,2026-04-09,B99,4-Aco-DMT &amp; mushroom,Not Stated,Brown,Solid,Oral,"Euphoria, Increased Energy, Enhanced Senses, Increased Libido, Increased Stamina, Auditory Hallucinations, Visual Hallucinations, Paranoia, Confusion, Breathlesness","4-HO-MET, Psilocin, Theobromine",,52.4814,-1.8998
W075627,2026-04-09,BN14,Psilocybin extract,Not Stated,Grey,Plant Matter,Oral,"Euphoria, Enhanced Senses, Auditory Hallucinations, Visual Hallucinations",Psilocin,,50.841075,-0.386625
W075594,2026-04-13,CO11,LSD 200mg/tab,Not Stated,Purple,Blotter paper,Oral,"Enhanced Senses, Increased Libido, Auditory Hallucinations, Visual Hallucinations, Nausea, Paranoia, Memory Loss, Confusion, Loss of appetite, Agitation, Insomnia",Lysergic acid diethylamide,,51.93195,1.0912416666666669
W075790,2026-04-13,CF24,DMT,Not Stated,Orange,Powder,Not Stated,Not Stated,DMT,,51.48,-3.18
W075678,2026-04-14,CF24,Psilocybin mushroom (powedered),Not Stated,Grey,Plant Matter,Not Stated,Not Stated,Psilocin,,51.48,-3.18
W075747,2026-04-15,BD21,LSD-25,Not Stated,Red,Blotter paper,Not Stated,Not Stated,Lysergic acid diethylamide,,53.8611,-1.91155
W075817,2026-04-15,LS13,2C-B,pink panther 2cb,Pink,Tablet,Not Stated,Not Stated,2C-B,,53.8107,-1.6354
W076043,2026-04-22,EH3,4-aco-dmt,Not Stated,White,Powder,Oral,"Euphoria, Increased Energy, Enhanced Senses, Increased Libido, Empathy, Auditory Hallucinations, Visual Hallucinations, Relaxed, Nausea, Confusion",4-PrO-DMT,,55.9521,-3.1965
W076039,2026-04-28,LE10,LSD,Acid,Colourless,Blotter Paper,Oral,"Euphoria, Increased senses, Increased libido, Auditory hallucinations, Visual hallucinations, Relaxed, Paranoia",LSD,,52.513928571428565,-1.3411714285714285
W076189,2026-04-28,EH1,LSD,LSD,Black,Solid,Not stated,"Not stated,  ",LSD,,55.9521,-3.1965
W100168,2026-04-30,NW6,2C-B,Not stated,Grey,Powder,Not stated,"Not stated,  ",2C-B,,51.54194444444445,-0.1931888888888888
