,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W068904,15 Sep 2025,NW1,Diazepam,Bensedin Galenika,White,Tablet,Not Stated,Not Stated,Bromazolam,,51.52988181818182,-0.1471818181818182
W068930,15 Sep 2025,NW1,Diazepam,Accord 5mg,Yellow,Tablet,Not Stated,Not Stated,Diazepam,,51.52988181818182,-0.1471818181818182
W068926,15 Sep 2025,CF62,diazepam,diazepam,White,Tablet,Oral,"Empathy, Relaxed",Ethylbromazolam,,51.4027,-3.37145
W068933,15 Sep 2025,NW1,Nitrazepam,5mg Nitrazepam acord ,White,Tablet,Not Stated,Not Stated,Nitrazepam,,51.52988181818182,-0.1471818181818182
W068735,11 Sep 2025,L13,Alprazolam tablet (1mg),Alprax-xr1 by UKpablo,Orange,Tablet,Not Stated,Not Stated,No Active Component Identified,,53.4179,-2.9206
000238000,15 Sep 2025,CF37,valium,Valium,Blue,Tablet,Oral,Relaxed,Diazepam,,51.613815384615386,-3.3598076923076925
W068490,11 Sep 2025,EH22,diazepam,Not Stated,White,Tablet,Oral,Not Stated,Clonazolam,,55.90278333333333,-3.078175
W068824,11 Sep 2025,SW19,Xanax,Alprazolam 1mg,White,Tablet,Oral,"Increased Energy, Irregular Heartbeat",Alprazolam,,51.42343333333333,-0.1973333333333333
W068637,11 Sep 2025,EH22,diazepam,Not Stated,White,Tablet,Not Stated,"Increased Confidence, Relaxed, Irregular Heartbeat",Lorazepam,,55.90278333333333,-3.078175
W068633,11 Sep 2025,EH22,Xanax,Not Stated,Green,Tablet,Oral,Not Stated,Bromazolam,,55.90278333333333,-3.078175
W067898,11 Sep 2025,EH22,Diazepam,Not Stated,White,Tablet,Not Stated,Not Stated,No Active Component Identified,,55.90278333333333,-3.078175
W068834,11 Sep 2025,RH15,diazepam,galenika bensedin 10mg,White,Tablet,Not Stated,Not Stated,Ethylbromazolam,,50.9584,-0.1329
W068809,11 Sep 2025,S1,Diazepam,bensedin,White,Tablet,Not Stated,Not Stated,Ethylbromazolam,,53.383,-1.4659
W068845,11 Sep 2025,SA12,Zopiclone,oc 7.5mg,White,Tablet,Oral,Not Stated,Flualprazolam,,51.61181666666667,-3.7703
W068846,11 Sep 2025,SA12,Zopiclone,Zuc 7.5,White,Tablet,Not Stated,Not Stated,Flualprazolam,,51.61181666666667,-3.7703
W068847,15 Sep 2025,SA12,diazepam,Not Stated,Yellow,Tablet,Oral,Not Stated,Diazepam,,51.61181666666667,-3.7703
W068738,15 Sep 2025,PL28,Diazepam,dizpam-10,White,Tablet,Oral,"Relaxed, Loss of consciousness",Diazepam,,50.5278,-4.9516875
W068709,15 Sep 2025,NR31,diazepam 10mg,Galenika Bensedin,White,Tablet,Not Stated,Not Stated,Diazepam,,52.572785714285715,1.7042857142857142
W068850,15 Sep 2025,TR2,valium, Martin dow valium 10mg,Blue,Tablet,Not Stated,Not Stated,Diazepam,,50.22666071428572,-4.961603571428571
W068859,15 Sep 2025,NE3,Diazepam,Bensedin 10mg diazepam,White,Tablet,Oral,No Effect,Diazepam,,55.003175,-1.6339
W068724,15 Sep 2025,SO41,10mg Diazepam,Galenika Bensedin 10mg Diazepam,White,Tablet,Not Stated,Not Stated,Diazepam,,50.75770625,-1.5713625
W068844,15 Sep 2025,PR7,Diazepam,bensedin galenika Diazepam 10mg,White,Tablet,Not Stated,Not Stated,Ethylbromazolam,,53.64461428571428,-2.6670142857142856
W068765,11 Sep 2025,S21,Alprazolam,Not Stated,Blue,Tablet,Oral,Relaxed,Ethylbromazolam,,53.3123,-1.3394
W068700,11 Sep 2025,LL11,Diazepam,Not Stated,White,Tablet,Not Stated,Not Stated,Diazepam,,53.064506666666674,-3.052973333333333
W068777,11 Sep 2025,S40,Diazepam,Sedil Diazepam,Yellow,Tablet,Not Stated,Not Stated,Diazepam,,53.234,-1.4462
W068560,11 Sep 2025,PH1,Heroin,Not Stated,Brown,Powder,Not Stated,Not Stated,"Caffeine, Paracetamol, Noscapine, Heroin","6-MAM, 6-Acetylcodeine, Papaverine, Metonitazene, Ethylbromazolam",56.43174736842105,-3.4980552631578945
