,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W101099,2026-06-05,B13,vape,Hayati pro max +,Yellow,Liquid,Not stated,"Not stated,  ",Nicotine,,52.442,-1.88385
W101101,2026-06-05,B13,vape,Hayati pro max +,Colourless,Liquid,Not stated,"Not stated,  ",Nicotine,,52.442,-1.88385
W101471,2026-06-05,TS3,VAPE,UNKNOWN,Black,Other,Vaped,Euphoria,Nicotine,,54.562099999999994,-1.1877666666666666
W101128,2026-06-08,CH5,THC vape,SLUGGERS HIT,Orange,Liquid,Vaped,"Not stated,  ","Cannabidiol, Cannabinol, THC (Tetrahydrocannabinol)",,53.19930000000001,-3.03614
W101414,2026-06-08,NE61,Vape liquid,Deliciu grape nic salt,Yellow,Liquid,Not stated,"Not stated,  ",Nicotine,,55.165690000000005,-1.7111625
W101413,2026-06-08,NE61,Vape,Not stated,Yellow,Liquid,Not stated,"Not stated,  ",Nicotine,,55.165690000000005,-1.7111625
W076323,2026-06-09,BS19,THC Vape liquid,Not stated,Orange,Liquid,Vaped,"Not stated,  ",5F-ADB (5F-MDMB-PINACA),,51.4552,-2.5966
W101716,2026-06-15,LL29,Vape,Not stated,Yellow,Liquid,Vaped,"Not stated,  ",Nicotine,,53.283275,-3.6966
W102311,2026-06-25,PO73,THC oil/Vape liquid THC,THC vaping liquid,Blue,Liquid,Vaped,"Euphoria, Increased senses, Auditory hallucinations, Visual hallucinations, Relaxed, Memory loss, Confusion, Insomnia, Depression, Suicidal ideation, Violence","5F-ADB (5F-MDMB-PINACA), Nicotine",,50.8953875,-1.0532125
W100061,2026-07-06,EH39,THC vape,Not stated,Brown,Liquid,Smoked,"Not stated,  ",No active compound identified,,56.0277,-2.7334
W102809,2026-07-16,B14,vape,Dry sift,Colourless,Liquid,Smoked,"Vomiting, Confusion, Loss of consciousness","Nicotine, THC (Tetrahydrocannabinol)",,52.4174,-1.8898
W102907,2026-07-16,E13,THC vape liquid,Not stated,Pink,Liquid,Vaped,"Relaxed, Confusion, Loss of coordination","5F-ADB, MDMB-4en-PINACA",,51.529333333333334,0.0182666666666666
W103076,2026-07-20,NE39,Vape liquid,Not stated,Pink,Liquid,Not stated,"Not stated,  ","MDMB-4en-PINACA, Nicotine",,54.92312,-1.7570599999999998
000236573,2026-07-31,CF46,Spice vape,Not stated,Red,Liquid,Not stated,"Not stated,  ",Nicotine,,51.674075,-3.3016
