,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W103541,2026-07-29,SK4,Diazepam,Martin Dows,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,53.4191,-2.1812
W103538,2026-07-29,L37,Diazepam,Diazepam,Blue,Tablet,Not stated,"Not stated,  ","Ethylbromazolam, Promethazine",,53.5515,-3.0426333333333333
W103508,2026-07-29,CW9,Valium,Bensedin,White,Tablet,Not stated,"Not stated,  ",Diazepam,,53.264406666666666,-2.5003200000000003
W103090,2026-07-29,EH54,Valium,Marked with 10 in loose bag,White,Other,Not stated,"Not stated,  ",Bromazolam,,55.9029,-3.5226
W103276,2026-07-29,BT28,Accord 5mg Diazepam,Accord 5mg Diazepam,Yellow,Tablet,Oral,"Relaxed, No effect",Diazepam,,54.5421,-6.1562
W103260,2026-07-29,PH1,Valium,Not stated,Blue,Tablet,Oral,"Relaxed, Chest pains, Nausea, Memory loss, Confusion, Suicidal ideation, Loss of consciousness, Breathlessness",Bromazolam,,56.43174736842105,-3.4980552631578945
000237033,2026-07-29,G53,Valium/Diazepam,Yes,Yellow,Tablet,Not stated,"Not stated,  ",Diazepam,,55.8141,-4.3606
W103273,2026-07-29,BT28,Galenika Diazepam,Galenika Bensedin Diazepam,White,Tablet,Oral,"Relaxed, No effect",Diazepam,,54.5421,-6.1562
W103550,2026-07-29,SE12,Diazepam,Accord Diazepam 10mg,Blue,Tablet,Oral,Relaxed,Diazepam,,51.44480000000001,0.0209
W103658,2026-07-30,NN12,Diazepam,Not stated,Yellow,Solid,Not stated,"Not stated,  ",Meclonazepam,,52.12114285714286,-1.03124
W103653,2026-07-30,NN12,Diazepam,Not stated,White,Tablet,Not stated,"Not stated,  ",Paracetamol,,52.12114285714286,-1.03124
W103635,2026-07-30,NW11,Rivotril (Clonazepam),Rivotril (Clonazepam),White,Tablet,Oral,"Relaxed, Chest pains, Irregular heartbeat, Confusion, Depression, Suicidal ideation, Breathlessness",Clonazepam,,51.578133333333334,-0.1980499999999999
W103602,2026-07-30,YO24,Alprazolam,Ksalol,Blue,Tablet,Oral,"Depression, Other",Alprazolam,,53.946,-1.1169
W103611,2026-07-30,PL14,Diazepam/valium,Bensedin Galenika Diazepam,White,Tablet,Oral,No effect,Promethazine,Ethylbromazolam,50.46451290322581,-4.464809677419355
W103642,2026-07-31,G5,Valium,Not stated,White,Tablet,Oral,"Relaxed, Other","Bromazolam, Paracetamol",,55.8651,-4.2576
000237715,2026-07-31,CF45,Valium,Diazepam,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,51.66452,-3.3537
W103691,2026-07-31,BT48,Diazepam,Diazepam,White,Tablet,Oral,"Increased confidence, Relaxed",Diazepam,,55.02711428571428,-7.280900000000001
W103657,2026-07-31,SK4,Clonazepam,Alissa,White,Tablet,Not stated,"Not stated,  ",Clonazepam,,53.4191,-2.1812
W103656,2026-07-31,SK4,Diazepam,Martin Dows,Blue,Tablet,Not stated,"Not stated,  ",Diazepam,,53.4191,-2.1812
