,date_received,postcode,intent,label,colour,form,consumption_method,effects,major,minor,latitude,longitude
W074215,25 Feb 2026,ME12,Diazepam 10mg,bensedin 10mg diazepam tablet galenika,White,Tablet,Oral,"No Effect, Empathy, Relaxed",Diazepam,,51.41452857142857,0.8513999999999999
000234468,25 Feb 2026,,Alprazolam,Alprazolam,Blue,,Oral,Not Stated,Alprazolam,,0,0
W074115,25 Feb 2026,CH1,Xanax,Alpraz xr2 Alprazolam 2mg,White,Tablet,Not Stated,Not Stated,Alprazolam,,53.2239,-2.9434428571428577
W074185,20 Feb 2026,G83,Diazepam,valium Martin dow,Blue,Tablet,Not Stated,Not Stated,Diazepam,,56.03989166666666,-4.6006583333333335
W074186,20 Feb 2026,HA3,Xanax,ksalol galenika,White,Tablet,Not Stated,Not Stated,Alprazolam,,51.59936666666667,-0.3307333333333333
W074225,20 Feb 2026,WR9,Clonazepam,Clonazepam,White,Tablet,Oral,"Relaxed, Loss of consciousness, Memory Loss",Clonazepam,,52.26260476190476,-2.1635809523809524
W074200,20 Feb 2026,EX5,Alprazolam 1mg,Alprazolam rlam-1,White,Tablet,Oral,Relaxed,Alprazolam,,50.77390714285714,-3.44315
W074203,20 Feb 2026,EX5,Zolpidem 10mg,Zolpidem 10mg Belbein,White,Tablet,Oral,No Effect,Bromazolam,,50.77390714285714,-3.44315
W074238,20 Feb 2026,CF32,Xanax,Red devil,Red,Tablet,Oral,Relaxed,Caffeine,Clobromazolam,51.536704166666674,-3.5931333333333337
W074222,20 Feb 2026,CF32,valium,Not Stated,Blue,Tablet,Oral,Relaxed,Clobromazolam,,51.536704166666674,-3.5931333333333337
W074136,20 Feb 2026,CF14,Daizepam,Accord 10mg,Blue,Tablet,Oral,No Effect,Ethylbromazolam,,51.5199,-3.204
W074178,20 Feb 2026,CF14,Diazepam,galenika bensedin 10mg,White,Tablet,Oral,"Euphoria, Increased Confidence, Relaxed, Memory Loss, Confusion",Diazepam,,51.5199,-3.204
